id,description,title
73a1b4ef-8881-4bb9-8ad3-c7e087719039,"Verterra 2014 Dry Gewurztraminer (Leelanau Peninsula)#Muddled aromas of tangerine, grapefruit and papaya seem a bit soapy in character. The palate feels a bit underripe, showing milky florals upfront and unconcentrated citrus on the back.",Verterra 2014 Dry Gewurztraminer (Leelanau Peninsula)
526c1825-01a8-47a3-85db-a82776389cb4,"Wine with Spirit 2013 Bastardo! Black Edition Tinto Red (Tejo)#The wine is fresh with red berry flavors and a stalky tannic core. It's lightly perfumed, light in texture and ready to drink.",Wine with Spirit 2013 Bastardo! Black Edition Tinto Red (Tejo)
5f31014a-28e5-4b12-aa4a-6401b85f7b43,"Wine with Spirit 2014 Seafood & Co White (Vinho Verde)#There is an attractive, light prickle on the tongue of this fresh, crisp and fruity wine. It is dry, tensely tangy with a green, zesty character. Drink now.",Wine with Spirit 2014 Seafood & Co White (Vinho Verde)
75628c28-9e06-4e1a-8e76-335a67888435,Finca Salazar 2014 Sauvignon Blanc (Vino de la Tierra de Castilla)#Oily aromas of orange peel are inoffensive. A shearing palate offers little textural pleasure or complexity. Flavors of lemon and blood orange finish with a sour note of underripe pineapple.,Finca Salazar 2014 Sauvignon Blanc (Vino de la Tierra de Castilla)
5d967c25-5590-4bd9-85ce-76898ff5d617,"Buena Vista 2013 Private Reserve Zinfandel (Sonoma County)#This somewhat indistinctive wine has a wealth of minty aroma on the nose, a characteristic that doesn't shake off on the palate, the body full and a touch hot.",Buena Vista 2013 Private Reserve Zinfandel (Sonoma County)
88bf3be4-3df7-4c1e-b095-1788e80dd98c,"Pazo de Barrantes 2012 La Comtesse AlbariÃ±o (RÃ­as Baixas)#Yeasty aromas are devoid of fruit, commitment and minerality, and instead smell oddly floral and unconvincing. A waxy, wan palate and oaky flavors of clove finish with resiny, pushy spice notes. This tastes overly oaky and resiny, like the winery's Rioja white called La CapellanÃ­a but without the goods.",Pazo de Barrantes 2012 La Comtesse AlbariÃ±o (RÃ­as Baixas)
7bb3e4b7-cc6a-4eac-a43b-6b87bda94a65,"Cooperativa Reguengos de Monsaraz 2014 Monsaraz Branco White (Alentejo)#The wine is fruity, although with a yeasty character that leaves a bready taste. It has acidity, ripe yellow fruits and the fruitiness may come to dominate although that is not certain.",Cooperativa Reguengos de Monsaraz 2014 Monsaraz Branco White (Alentejo)
a4222114-fdee-4494-9851-e721449dad77,"Armanino Family Cellars 2013 The Pintail Pinot Noir (Napa Valley)#There's something mushroomy and feral about this wine, which finishes with sour cherry.",Armanino Family Cellars 2013 The Pintail Pinot Noir (Napa Valley)
7565dc0f-4b40-4fa0-bd81-5ab111630100,"Parras Vinhos 2014 Castelo do Sulco Colheita White (Lisboa)#A blend of Moscatel and Arinto, this is light and thin with only the vaguest hint of citrus fruit acidity. It should be drunk now.",Parras Vinhos 2014 Castelo do Sulco Colheita White (Lisboa)
4c1a2db8-bfaa-4bcf-a9d8-98c419e97062,"Lechthaler 2014 Drago Pinot Grigio (Trentino)#The nose isn't very expressive but you can detect whiffs of adhesive bandage, medicinal herb, apple skin and mineral that carry over to the diluted, rather bitter palate. Brisk acidity underscores the wine's lean character.",Lechthaler 2014 Drago Pinot Grigio (Trentino)
ca3afba9-be93-4dcf-81f5-291d1120e807,"Coast 2013 Chardonnay (California)#While very flavorful, this wine is more of a dessert drink than a lunch or dinner wine. It smells sweet and earthy, feels unctous and tastes sweet, especially on the finish.",Coast 2013 Chardonnay (California)
f2336ff1-99fb-4f5a-8f95-3e5b5ac0c5f4,"Pagos del Rey 2014 Altos de Tamaron  (Ribera del Duero)#Candied raspberry aromas and a racy, acidic, crisp feel tell you what's coming: pie-cherry tartness and then a sizzle-and-pop finish that's fresh but astringent.",Pagos del Rey 2014 Altos de Tamaron  (Ribera del Duero)
573c699b-6044-4060-a6a5-f6f542dc6af4,"Pat Paulsen Vineyards 2013 England-Shaw Vienyard Syrah (Solano County)#Balsamic aromas and strong pruney flavors combine for a heavy-handed taste in this full-bodied wine. It seems to be well-aged already, so drink it soon if you like this style.",Pat Paulsen Vineyards 2013 England-Shaw Vienyard Syrah (Solano County)
52431e4c-8b59-4b64-bea4-409b63cffa3c,"Mossback 2013 Pinot Noir (Russian River Valley)#Earthy and stemmy in dark black fruit, this wine contains 2% Syrah from Dunnigan Hills, though it's unclear how that contributes. Thin on the palate, it has a medicinal, minty flourish on the finish.",Mossback 2013 Pinot Noir (Russian River Valley)
fd5291e8-0f7c-4fd8-b3ad-70166074d1d2,"Peachy Canyon 2012 Especial Zinfandel (Paso Robles)#Aromas of blueberries, beef roast and fudge give way to a light, straightforward palate of purple fruit. It's a clean wine, but not very complex.",Peachy Canyon 2012 Especial Zinfandel (Paso Robles)
8b9d3ebb-87f1-45a0-a2e6-69a6860577d6,Quinta de Porrais 2012 Porrais Red (Douro)#Rustic aromas are followed by rough-edged fruitiness in this young wine. It has ripe berry fruits as well as some firm tannins in the background. It is not yet integrated and needs to develop much more. Drink from 2018.,Quinta de Porrais 2012 Porrais Red (Douro)
d0992e45-e010-4e34-a7e4-b89f956bf602,"Quintas de MelgaÃ§o 2014 QM Terra Antiga White (Vinho Verde)#This light, bright wine comes from the north of the Vinho Verde region. It has freshly squeezed lemon juice with a touch of lime zest as well as spice. The lightest prickle on the tongue gives the wine a final lift.",Quintas de MelgaÃ§o 2014 QM Terra Antiga White (Vinho Verde)
cc8684f6-93d2-4b51-8671-76712e136f6c,"Tricky Rabbit 2012 Reserva Cabernet Franc-CarmenÃ¨re (Maule Valley)#Chunky, slightly jammy plum and blackberry aromas are good but basic. In the mouth, this shows tartaric grit and bite along with lean fruit. Flavors of red plum and raspberry finish zesty but with hardly any complexity.",Tricky Rabbit 2012 Reserva Cabernet Franc-CarmenÃ¨re (Maule Valley)
3d2f0f93-1278-4e3f-80a5-1a5639470b3a,"Bradford Mountain 2012 Grist Vineyard Syrah (Dry Creek Valley)#This wine also contains 25% Zinfandel and is wildly savage in herb, baked plum jam, tobacco and a strong arm of oak. Midpalate, it takes on more savory peppercorn and herb over fruit, finishing mildly.",Bradford Mountain 2012 Grist Vineyard Syrah (Dry Creek Valley)
ecae3b51-57b8-4f59-9fc2-9ec81bed6ee5,"Consilience 2012 Petite Sirah (Santa Barbara County)#There's a slightly reductive quality on the nose of this wine, with rubber, tar, dill and hot lava rock notes. The palate shows roast beef char, sour cherry fruits and asphalt.",Consilience 2012 Petite Sirah (Santa Barbara County)
f9b33e52-7622-4ce2-95e8-bd47cbd63534,"Domaine de la PepiÃ¨re 2009 CuvÃ©e 3  (Muscadet SÃ¨vre et Maine)#A blend of two different vineyards, this ripe wine is now very mature. It has lost its primary fruitiness and developed toasty spice as well as a more funky, earthy character.",Domaine de la PepiÃ¨re 2009 CuvÃ©e 3  (Muscadet SÃ¨vre et Maine)
c7af570e-90d6-4038-8408-2a39f53f0174,"Falua 2013 Tagus Creek Tinto Red (Alentejano)#In this blend of Shiraz and Trincadeira, both grapes contribute red fruits, soft tannins and fresh-faced acidity. With no complicationsâ€”just bright, juicy fruitâ€”the wine is ready to drink.",Falua 2013 Tagus Creek Tinto Red (Alentejano)
d27a52d5-2817-4142-860e-e585918bfe61,"Quinta da Rede 2013 Rede Branco White (Douro)#Both mineral and herbaceous, this is a crisp, taut and textured wine. It shows a tangy character, lemon zest and bright acidity. It's still too young, so drink from the end of 2015.",Quinta da Rede 2013 Rede Branco White (Douro)
696e22e0-2ffe-41b0-bd1f-1c5379517bda,"Reustle 2013 Winemaker's Reserve Pinot Noir (Umpqua Valley)#Similar to the winery's regular Pinot Noir, this is moving quickly along the aging curve. Hints of strawberry fruit are cloaked in barrel flavors of mocha and cracker. Drink soon.",Reustle 2013 Winemaker's Reserve Pinot Noir (Umpqua Valley)
1d839b95-6618-4bd8-9f36-31d2f14331cb,"Silverado 2011 Estate Grown Mt. George Vineyard Merlot (Napa Valley)#Red plum compote is at the center of this wine, a 100% varietal, with hearty bursts of herb and green pepper, as well as savory spice. From the cooler Coombsville appellation, it is soft, round and on the paler, thinner side of Napa's ripeness spectrum, more restrained.",Silverado 2011 Estate Grown Mt. George Vineyard Merlot (Napa Valley)
68a9a45f-3f6d-4b12-b296-429986f5bf02,"Stag's Leap Wine Cellars 2013 Aveta Sauvignon Blanc (Napa Valley)#The inaugural vintage of this wine, named for a water goddess, this offers herb, grass, lemon and peach around a medium body influenced by some oak. As it develops in the glass, tropical fruit unfurls in a refreshing spritz before settling down to a tart finish.",Stag's Leap Wine Cellars 2013 Aveta Sauvignon Blanc (Napa Valley)
1be4d035-c4d2-415f-89b5-5153fa4ce2c5,"Yohan Lardy 2015 Les Michelons  (Moulin-Ã -Vent)#The wine is still young with its crisp red fruits and tense tannins. It is a structured wine, firm with a dry core and still developing its fruitiness. It will need to age a while yet, so drink from 2018.",Yohan Lardy 2015 Les Michelons  (Moulin-Ã -Vent)
4c606742-bf5e-42da-bb45-b8aa1681600b,"Analemma 2014 Atavus Vineyard GewÃ¼rztraminer (Columbia Gorge (WA))#The aromas are light, with notes of freshly cut apple and spice. It drinks dry with elegantly styled fruit flavors that linger on the finish. It shows a very pretty styling.",Analemma 2014 Atavus Vineyard GewÃ¼rztraminer (Columbia Gorge (WA))
138f7e21-b829-497a-b846-363a1a067c7b,"Argyle 2014 Nuthouse Pinot Noir (Eola-Amity Hills)#Light strawberry fruit with tart acidity carries a wine of modest proportions. It's drinking well, and might be a good choice for a simple salmon preparation, as it would not overwhelm the fish. The finishing tannins have a definite herbal flavor.",Argyle 2014 Nuthouse Pinot Noir (Eola-Amity Hills)
759efb81-830f-40ee-9c99-9a27e91a16a4,"Chopo 2014 Monastrell-Syrah (Jumilla)#Jammy plum and berry aromas come with dessert herb scents. A juicy palate doesn't offer much structure, but this Monastrell-Syrah blend tastes good courtesy of plum, blackberry and toasty flavors. The ripe warm finish is generous.",Chopo 2014 Monastrell-Syrah (Jumilla)
7c8a31d6-c726-4ae4-a34c-4ac3f273c563,"Meyer Family Cellars 2013 Syrah (Yorkville Highlands)#Smooth and polished, this medium-bodied wine has attractive fruit and cinnamon aromas, generous dark-fruit flavors, and light touches of baking spices.",Meyer Family Cellars 2013 Syrah (Yorkville Highlands)
b23ad87a-cdb1-432c-ba54-aa5496dd2016,Milbrandt 2012 Vineyard Series Clifton Vineyards Grenache (Wahluke Slope)#Aromas of vanilla and cocoa mix with red fruit. The fruit flavors are full and palate coating but the oak seems a little too intense at times.,Milbrandt 2012 Vineyard Series Clifton Vineyards Grenache (Wahluke Slope)
fe908344-b04b-41a4-ab91-be843d0ae351,"MooBuzz 2015 G-S-M (Central Coast)#Hibiscus and strawberry scents make an appealing invitation on the nose of this bottling, and then light cola and pepper spice up the ante. This would be a great red for warmer weather, served with a slight chill that would still allow the flavors of sandalwood, red cherry and marjoram to emerge.",MooBuzz 2015 G-S-M (Central Coast)
e69e8b20-3ad5-4aa8-9cc8-460ff754b169,"Opolo 2012 Reserve Cabernet Sauvignon (Paso Robles)#Though a reserve bottling, this shows a very fresh and sprightly side of the grape rather than its dense face. Squeezed blackberries, just-picked thyme and a touch of burnt caramel show on the nose, while the palate offers Concord grape, boysenberry and iced-coffee flavors.",Opolo 2012 Reserve Cabernet Sauvignon (Paso Robles)
f2b5491a-8387-4a74-86e8-01d4feaf1fac,"Palma Real 2015 Verdejo-Viura (Rueda)#Melon, nectarine and mild citrus aromas are clean and direct. This basic white is firm and balanced, while stone fruit, melon and white-pepper flavors end easy and fresh.",Palma Real 2015 Verdejo-Viura (Rueda)
5be6f48a-efc1-4d51-951c-4d5ff5b81b16,"Parras Wines 2015 EvidÃªncia Red (DÃ£o)#This structured wine has a strong mineral element. With black-currant and berry flavors, it is firm and still young. Swathes of rich fruit are sustained by solid tannins. Drink from late 2017.",Parras Wines 2015 EvidÃªncia Red (DÃ£o)
f16230b6-e92a-4d8a-8a7c-3abe5e1b93fd,"Proulx 2014 The Wah Syrah (Paso Robles)#Candied black cherry and fresh boysenberry aromas meet with darker touches of soy, teriyaki and burnt caramel on the nose of this bottling. The palate is mineral-driven, with light tar, asphalt and peppercorn flavors leading into dusty elderberry fruit.",Proulx 2014 The Wah Syrah (Paso Robles)
0dc903a5-bbf9-4b5e-aa76-6948719f167f,"Quinta do Vale MeÃ£o 2014 Meandro do Vale MeÃ£o Red (Douro)#The second wine of Vale MeÃ£o, this is rich and fruity. It has enough structure to allow it to develop while also having plenty of red-berry fruits and soft tannins. Give this wine until 2019.",Quinta do Vale MeÃ£o 2014 Meandro do Vale MeÃ£o Red (Douro)
5d5beb70-57b6-47f7-8b0e-0d03b2b31435,Quinta Dona Matilde 2013 Dona Matilde Reserva Red (Douro)#Red-berry fruits and soft tannins give a wine with some juicy acidity and spice. The firm aftertaste shows that it is still needs time. Drink from 2018.,Quinta Dona Matilde 2013 Dona Matilde Reserva Red (Douro)
13a58241-b7f9-4e5e-b66d-e3ee0d2aa20b,Quinta dos PoÃ§os 2013 Reserva Red (Douro)#Spice from wood aging is the initial character of this wine. Then the fruit comes through more strongly to give the wine richness and structure. Drink from 2018.,Quinta dos PoÃ§os 2013 Reserva Red (Douro)
0d2d8c7d-9a77-4065-946f-64531c576913,"Robert Mondavi 2014 Reserve Pinot Noir (Carneros)#Aromatics of rose and mint give this wine prettiness on the nose before getting into darker, richer components on the palate. Medium in build, it retains a sizable tannin presence in its youth, complemented by dark cherry and a char on the oak.",Robert Mondavi 2014 Reserve Pinot Noir (Carneros)
9dd7afe7-52c4-4a5c-bb80-87e21ac3f9d0,"Roco 2014 Gravel Road Pinot Noir (Willamette Valley)#A mix of clones and vineyard sources, this is a bit rough and tumble, as the name might suggest. Hard cherry candy carries a touch of rubber, and some rugged tannins. That said, it's got plenty of punch and power.",Roco 2014 Gravel Road Pinot Noir (Willamette Valley)
7fbf1a49-cadd-497b-bbb0-b17295522ad0,"Tenuta Duecorti 2012 Castelletto  (Barolo)#Earthy nose of dried underbrush, truffle and scorched soil give way to cranberry and sour cherry flavors. Dried herb and dark spice add some depth while tightly packed astringent tannins leave a mouth-puckering finish. It's rather straightforward but let the tannins relax for another few years then drink.",Tenuta Duecorti 2012 Castelletto  (Barolo)
3fb9edc2-188d-41f1-a16f-3e335dd9f9f5,"Podere ai Valloni 2014 Gratus Bio Red (Colline Novaresi)#A blend of 85% Nebbiolo and 15% Uva Rara, this fragrant red boasts alluring scents of pressed rose, moist earth, aromatic herb and whiff of exotic spice. The racy straightforward palate doles out tart red cherry, star anise and a hint of clove alongside fine-grained tannins and firm acidity.",Podere ai Valloni 2014 Gratus Bio Red (Colline Novaresi)
e79d83eb-1ad8-4bc0-9a5f-de13b4f07c16,"Jamieson Ranch 2014 Whiplash Malbec (California)#This is a very good, medium-bodied wine. It has lightly oaky aromas, lots of fruit flavor, a smooth texture and an almost-sweet finish.",Jamieson Ranch 2014 Whiplash Malbec (California)
63c3d03f-4a1f-4718-ab21-a37b5cd08e10,"Leaping Lizard 2014 Merlot (California)#This is a light-bodied and full-flavored wine with a good, gripping texture and plenty of ripe plum and black pepper aromas. A fruity and beefy flavor carries through the finish.",Leaping Lizard 2014 Merlot (California)
